Image,Avg. Confidence,Response Time(s),CPU Consumption(%),Detection boxes
000000127411.jpg, 0.811202, 0.24180, 51.2, 3
000000344772.jpg, 0.814838, 0.31543, 50.3, 3
000000131150.jpg, 0.763201, 0.22514, 49.7, 6
000000550673.jpg, 0.949810, 0.24011, 48.6, 1
000000490622.jpg, 0.917918, 0.22290, 48.2, 1
000000247191.jpg, 0.892480, 0.22619, 47.6, 1
000000068829.jpg, 0.941189, 0.22783, 50.0, 2
000000052521.jpg, 0.630929, 0.25537, 44.1, 5
000000402750.jpg, 0.918766, 0.24563, 49.2, 5
000000191167.jpg, 0.434609, 0.24828, 45.8, 7
000000527884.jpg, 0.897547, 0.22832, 47.1, 5
000000315903.jpg, 0.632548, 0.23931, 48.2, 15
000000092925.jpg, 0.698775, 0.24123, 42.9, 2
000000092039.jpg, 0.788556, 0.22724, 49.0, 3
000000172840.jpg, 0.888994, 0.22999, 50.7, 1
000000120404.jpg, 0.716940, 0.31581, 50.5, 3
000000041853.jpg, 0.538793, 0.22596, 49.5, 11
000000131346.jpg, 0.826555, 0.22477, 47.9, 6
000000499668.jpg, 0.448303, 0.27037, 46.9, 3
000000335626.jpg, 0.666274, 0.22772, 49.4, 5
000000432920.jpg, 0.883345, 0.24012, 48.4, 3
000000143963.jpg, 0.605578, 0.24741, 46.3, 31
000000007457.jpg, 0.392489, 0.24103, 48.3, 3
000000117810.jpg, 0.649441, 0.22967, 50.0, 11
000000305816.jpg, 0.756501, 0.24101, 48.3, 1
000000033314.jpg, 0.661039, 0.22527, 46.5, 11
000000068533.jpg, 0.621533, 0.24041, 50.8, 4
000000338409.jpg, 0.727174, 0.22582, 45.5, 10
000000247768.jpg, 0.773927, 0.24001, 45.3, 2
000000245053.jpg, 0.440809, 0.24263, 44.8, 12
000000178125.jpg, 0.910398, 0.22722, 43.5, 3
000000274573.jpg, 0.832829, 0.24194, 47.3, 3
000000148326.jpg, 0.716542, 0.23842, 46.7, 2
000000373547.jpg, 0.516548, 0.22794, 46.7, 11
000000387708.jpg, 0.630886, 0.23077, 48.5, 3
000000391505.jpg, 0.586931, 0.24227, 47.7, 12
000000042054.jpg, 0.686266, 0.23848, 51.4, 6
000000361419.jpg, 0.903001, 0.24183, 46.8, 2
000000338576.jpg, 0.820591, 0.22906, 48.2, 3
000000032052.jpg, 0.866622, 0.22662, 51.7, 6
000000074162.jpg, 0.855738, 0.24014, 49.1, 2
000000327260.jpg, 0.568633, 0.24008, 49.3, 22
000000469453.jpg, 0.747448, 0.23767, 47.4, 10
000000475513.jpg, 0.678578, 0.21206, 49.1, 20
000000226222.jpg, 0.663642, 0.27328, 47.1, 11
000000575422.jpg, 0.636716, 0.22627, 49.9, 19
000000142594.jpg, 0.606400, 0.25379, 49.1, 7
000000413150.jpg, 0.544091, 0.24658, 46.6, 4
000000576139.jpg, 0.903447, 0.24142, 46.2, 2
000000196935.jpg, 0.910382, 0.22875, 47.9, 1
000000169518.jpg, 0.510674, 0.22690, 44.7, 28
000000318753.jpg, 0.791480, 0.23915, 50.5, 4
000000516331.jpg, 0.000000, 0.23501, 46.3, 0
000000571129.jpg, 0.668828, 0.23998, 47.2, 8
000000055345.jpg, 0.467702, 0.23678, 49.3, 8
000000440146.jpg, 0.675534, 0.24048, 47.7, 11
000000466423.jpg, 0.620115, 0.22791, 49.1, 6
000000003359.jpg, 0.746463, 0.22660, 50.1, 8
000000079078.jpg, 0.675190, 0.24139, 50.8, 7
000000062925.jpg, 0.918374, 0.22524, 47.3, 2
000000125434.jpg, 0.794190, 0.23144, 42.9, 2
000000553706.jpg, 0.593080, 0.24053, 51.3, 11
000000546923.jpg, 0.834287, 0.25836, 46.0, 6
000000248606.jpg, 0.924953, 0.24538, 47.6, 1
000000241529.jpg, 0.855971, 0.29588, 46.5, 3
000000058901.jpg, 0.861179, 0.22726, 44.7, 2
000000329769.jpg, 0.693235, 0.22609, 47.8, 11
000000329253.jpg, 0.743611, 0.24405, 51.1, 10
000000371136.jpg, 0.610988, 0.23795, 47.0, 5
000000123016.jpg, 0.785229, 0.32059, 48.7, 8
000000414903.jpg, 0.566477, 0.22966, 46.7, 33
000000213489.jpg, 0.670711, 0.22722, 48.7, 22
000000167982.jpg, 0.625427, 0.19953, 47.0, 15
000000239551.jpg, 0.534393, 0.24061, 47.7, 16
000000152937.jpg, 0.839229, 0.24481, 47.9, 3
000000412470.jpg, 0.823974, 0.22858, 47.9, 7
000000540250.jpg, 0.944944, 0.22472, 51.8, 1
000000562429.jpg, 0.721380, 0.22551, 45.1, 5
000000351391.jpg, 0.524765, 0.22812, 48.6, 12
000000040469.jpg, 0.658414, 0.22785, 46.6, 16
000000414631.jpg, 0.791054, 0.22688, 50.9, 3
000000032545.jpg, 0.595965, 0.22750, 47.4, 15
000000089495.jpg, 0.659523, 0.22789, 49.9, 12
000000539290.jpg, 0.558952, 0.22739, 47.7, 15
000000517866.jpg, 0.864193, 0.23021, 44.5, 2
000000394427.jpg, 0.626249, 0.23840, 50.5, 4
000000391788.jpg, 0.596635, 0.24225, 46.9, 10
000000075168.jpg, 0.651767, 0.28558, 50.4, 4
000000173052.jpg, 0.656125, 0.22875, 44.5, 3
000000169694.jpg, 0.701629, 0.24184, 49.8, 2
000000338465.jpg, 0.766766, 0.22642, 48.6, 3
000000123557.jpg, 0.757388, 0.22513, 46.0, 5
000000217368.jpg, 0.942437, 0.24323, 47.5, 2
000000000205.jpg, 0.644843, 0.23890, 47.6, 3
000000422366.jpg, 0.632980, 0.22710, 47.5, 1
000000155694.jpg, 0.815114, 0.31355, 48.0, 5
000000556457.jpg, 0.635757, 0.23871, 47.7, 3
000000305814.jpg, 0.567010, 0.23328, 47.4, 14
000000100119.jpg, 0.448162, 0.22598, 48.9, 9
000000191634.jpg, 0.755051, 0.25752, 47.8, 3
000000506818.jpg, 0.826390, 0.23649, 48.3, 2
000000556182.jpg, 0.519496, 0.23663, 46.3, 4
000000457820.jpg, 0.755585, 0.22726, 45.8, 2
000000528979.jpg, 0.648693, 0.22270, 49.1, 21
000000536689.jpg, 0.693310, 0.23639, 49.0, 5
000000247054.jpg, 0.874187, 0.22487, 49.6, 3
000000452354.jpg, 0.840444, 0.22446, 46.3, 2
000000441050.jpg, 0.604510, 0.22441, 46.6, 3
000000137565.jpg, 0.758493, 0.23158, 48.4, 3
000000326677.jpg, 0.620314, 0.20869, 48.3, 3
000000550860.jpg, 0.947498, 0.22552, 47.9, 3
000000048028.jpg, 0.628211, 0.24113, 46.6, 4
000000510386.jpg, 0.661965, 0.24154, 44.3, 7
000000082665.jpg, 0.840972, 0.21804, 48.0, 2
000000054378.jpg, 0.630524, 0.24023, 47.6, 13
000000474392.jpg, 0.645940, 0.22863, 50.1, 8
000000513901.jpg, 0.723492, 0.23520, 50.6, 8
000000348016.jpg, 0.860684, 0.22430, 49.0, 1
000000071178.jpg, 0.717348, 0.23839, 46.4, 3
000000412186.jpg, 0.802801, 0.22284, 45.4, 1
000000155297.jpg, 0.814595, 0.21994, 51.9, 8
000000173765.jpg, 0.605713, 0.19715, 45.4, 25
000000162026.jpg, 0.516059, 0.23365, 48.3, 14
000000308082.jpg, 0.855907, 0.22760, 46.3, 5
000000076020.jpg, 0.523158, 0.23880, 44.4, 3
000000521380.jpg, 0.819520, 0.23610, 51.5, 4
000000243117.jpg, 0.618992, 0.22642, 47.8, 4
000000476798.jpg, 0.612144, 0.22075, 50.1, 22
000000283508.jpg, 0.540016, 0.22371, 45.8, 3
000000548589.jpg, 0.498336, 0.10394, 35.7, 8
000000228289.jpg, 0.568074, 0.23538, 50.5, 18
000000244440.jpg, 0.502189, 0.22893, 48.4, 4
000000243193.jpg, 0.425223, 0.22450, 45.6, 14
000000100362.jpg, 0.000000, 0.25180, 53.1, 0
000000315559.jpg, 0.573038, 0.22221, 47.7, 24
000000027443.jpg, 0.639493, 0.22297, 49.5, 7
000000334219.jpg, 0.842359, 0.22098, 51.2, 3
000000503639.jpg, 0.520144, 0.23465, 46.0, 3
000000277824.jpg, 0.625177, 0.14834, 45.4, 5
000000389712.jpg, 0.902599, 0.21989, 51.4, 2
000000143035.jpg, 0.516021, 0.23396, 51.3, 9
000000263976.jpg, 0.503046, 0.24041, 51.2, 18
000000557378.jpg, 0.495923, 0.23619, 47.0, 11
000000124276.jpg, 0.810990, 0.22051, 47.5, 2
000000249183.jpg, 0.485767, 0.23421, 47.0, 9
000000453962.jpg, 0.601812, 0.22623, 47.7, 4
000000197926.jpg, 0.626557, 0.23794, 47.3, 3
000000211820.jpg, 0.878733, 0.22562, 45.6, 2
000000002746.jpg, 0.422699, 0.22346, 48.9, 5
000000096862.jpg, 0.562486, 0.23392, 50.8, 10
000000055289.jpg, 0.658893, 0.24022, 50.1, 3
000000361188.jpg, 0.539678, 0.23524, 51.6, 7
000000562459.jpg, 0.666130, 0.23890, 49.9, 4
000000157580.jpg, 0.693777, 0.22297, 49.4, 2
000000564730.jpg, 0.309441, 0.19799, 49.6, 1
000000556355.jpg, 0.651215, 0.25593, 45.8, 25
000000181335.jpg, 0.693038, 0.22300, 46.8, 6
000000394094.jpg, 0.549056, 0.23931, 52.3, 9
000000368319.jpg, 0.756845, 0.23592, 48.6, 4
000000561904.jpg, 0.498904, 0.22038, 49.2, 2
000000099550.jpg, 0.522396, 0.23488, 48.1, 26
000000387640.jpg, 0.684681, 0.23492, 50.5, 8
000000421016.jpg, 0.650235, 0.23657, 52.1, 6
000000579143.jpg, 0.434872, 0.22372, 49.1, 4
000000574168.jpg, 0.622198, 0.23742, 49.0, 4
000000307035.jpg, 0.636778, 0.22568, 46.8, 30
000000224779.jpg, 0.812361, 0.22483, 48.1, 11
000000112291.jpg, 0.806335, 0.22550, 48.9, 2
000000173589.jpg, 0.575218, 0.22434, 49.3, 5
000000061810.jpg, 0.916401, 0.23007, 45.0, 1
000000097816.jpg, 0.933603, 0.24119, 48.1, 2
000000227135.jpg, 0.450471, 0.23690, 48.2, 14
000000069288.jpg, 0.883476, 0.23583, 49.1, 1
000000409136.jpg, 0.746002, 0.23976, 45.9, 2
000000104364.jpg, 0.607561, 0.22724, 47.2, 15
000000243877.jpg, 0.961639, 0.22497, 47.7, 1
000000296920.jpg, 0.652346, 0.22450, 47.0, 13
000000328828.jpg, 0.510293, 0.24073, 43.2, 1
000000413002.jpg, 0.628709, 0.23914, 47.5, 3
000000234507.jpg, 0.731638, 0.22070, 48.2, 7
000000514148.jpg, 0.491219, 0.23559, 50.7, 11
000000112998.jpg, 0.748447, 0.23723, 48.3, 5
000000341315.jpg, 0.909523, 0.22368, 47.6, 5
000000479656.jpg, 0.876626, 0.23527, 48.4, 4
000000041902.jpg, 0.562188, 0.23717, 50.9, 6
000000324222.jpg, 0.663112, 0.23532, 48.3, 21
000000378863.jpg, 0.897367, 0.22221, 48.7, 1
000000564565.jpg, 0.883885, 0.30998, 52.8, 1
000000483465.jpg, 0.819070, 0.22404, 48.1, 15
000000436160.jpg, 0.619155, 0.23766, 50.6, 2
000000539907.jpg, 0.595308, 0.23835, 49.1, 5
000000432697.jpg, 0.665099, 0.22367, 49.1, 9
000000216821.jpg, 0.747163, 0.22410, 47.3, 2
000000202837.jpg, 0.516896, 0.23862, 49.9, 10
000000206128.jpg, 0.484759, 0.30730, 49.3, 4
000000303874.jpg, 0.897299, 0.23695, 51.2, 4
000000578791.jpg, 0.536603, 0.22623, 44.3, 15
000000263665.jpg, 0.593605, 0.23952, 44.7, 17
000000021101.jpg, 0.621233, 0.24459, 49.8, 5
000000087537.jpg, 0.534674, 0.22325, 49.7, 37
000000411175.jpg, 0.893540, 0.20979, 48.1, 2
000000409176.jpg, 0.538318, 0.22059, 48.3, 13
000000020170.jpg, 0.771871, 0.24288, 47.6, 2
000000142355.jpg, 0.590206, 0.19482, 46.1, 4
000000366076.jpg, 0.633882, 0.22189, 46.7, 16
000000113434.jpg, 0.564666, 0.23601, 48.7, 4
000000229339.jpg, 0.489919, 0.23713, 49.8, 12
000000401388.jpg, 0.742886, 0.22167, 46.0, 3
000000055987.jpg, 0.692979, 0.22222, 50.4, 9
000000520116.jpg, 0.819787, 0.22527, 46.6, 4
000000382238.jpg, 0.396889, 0.17824, 48.4, 2
000000337008.jpg, 0.800084, 0.22145, 51.5, 4
000000298966.jpg, 0.563985, 0.22211, 47.4, 2
000000334144.jpg, 0.704020, 0.31044, 50.1, 5
000000085617.jpg, 0.648710, 0.22072, 48.1, 22
000000428768.jpg, 0.892470, 0.22696, 46.3, 3
000000070922.jpg, 0.391751, 0.23720, 49.4, 9
000000018095.jpg, 0.420541, 0.31362, 47.6, 3
000000304547.jpg, 0.937598, 0.22799, 48.4, 1
000000022781.jpg, 0.674348, 0.21881, 50.7, 3
000000306309.jpg, 0.720219, 0.23683, 51.6, 5
000000052245.jpg, 0.500594, 0.22416, 49.2, 3
000000513928.jpg, 0.769478, 0.22403, 44.7, 4
000000093415.jpg, 0.916830, 0.21924, 47.5, 2
000000091054.jpg, 0.568002, 0.23634, 52.3, 9
000000365516.jpg, 0.669080, 0.25136, 50.1, 17
000000269294.jpg, 0.497399, 0.22900, 49.7, 6
000000100472.jpg, 0.871228, 0.23839, 48.0, 2
000000515666.jpg, 0.581443, 0.22398, 47.7, 12
000000348699.jpg, 0.586148, 0.23748, 48.2, 4
000000109922.jpg, 0.680421, 0.22314, 50.0, 22
000000242154.jpg, 0.638807, 0.19474, 52.3, 2
000000460563.jpg, 0.824438, 0.22142, 47.6, 3
000000522577.jpg, 0.575440, 0.23334, 48.5, 5
000000451676.jpg, 0.585484, 0.23523, 51.1, 3
000000334053.jpg, 0.878971, 0.23904, 48.0, 2
000000083300.jpg, 0.610743, 0.22479, 47.5, 14
000000146438.jpg, 0.647941, 0.22232, 48.1, 14
000000548256.jpg, 0.507463, 0.23469, 49.6, 9
000000487807.jpg, 0.849177, 0.23916, 51.0, 3
000000550884.jpg, 0.928668, 0.22521, 51.9, 1
000000443277.jpg, 0.610367, 0.23592, 46.9, 11
000000026102.jpg, 0.775700, 0.19392, 48.5, 2
000000207658.jpg, 0.802368, 0.23878, 48.0, 1
000000207267.jpg, 0.789333, 0.22173, 50.1, 2
000000392361.jpg, 0.575068, 0.24036, 49.0, 3
000000169631.jpg, 0.872633, 0.22005, 48.9, 2
000000116482.jpg, 0.628543, 0.23978, 48.8, 6
000000429783.jpg, 0.549088, 0.20812, 47.8, 13
000000096852.jpg, 0.932739, 0.20953, 48.2, 2
000000408933.jpg, 0.638287, 0.27617, 48.9, 21
000000031949.jpg, 0.681180, 0.23718, 50.2, 19
000000473478.jpg, 0.810151, 0.23531, 52.1, 5
000000502145.jpg, 0.885809, 0.22171, 49.5, 4
000000231435.jpg, 0.851075, 0.23875, 46.5, 4
000000103803.jpg, 0.385161, 0.22229, 46.2, 2
000000443374.jpg, 0.596190, 0.23922, 49.3, 10
000000189271.jpg, 0.781698, 0.22232, 46.5, 4
000000110818.jpg, 0.582042, 0.25611, 49.5, 14
000000568124.jpg, 0.920016, 0.22293, 46.5, 2
000000557012.jpg, 0.596693, 0.22165, 44.4, 29
000000089731.jpg, 0.641675, 0.24092, 49.9, 3
000000253454.jpg, 0.910336, 0.30671, 47.8, 2
000000440719.jpg, 0.547320, 0.22383, 49.6, 37
000000157842.jpg, 0.862521, 0.22508, 49.3, 1
000000106396.jpg, 0.457792, 0.30813, 48.7, 1
000000064692.jpg, 0.611603, 0.22861, 45.4, 12
000000202153.jpg, 0.555042, 0.22340, 46.1, 55
000000444463.jpg, 0.711567, 0.19658, 46.0, 5
000000553234.jpg, 0.561710, 0.23472, 48.7, 1
000000578583.jpg, 0.687912, 0.22887, 47.6, 8
000000359510.jpg, 0.567598, 0.22833, 46.0, 3
000000298785.jpg, 0.491250, 0.24101, 50.3, 1
000000386473.jpg, 0.873875, 0.23606, 47.5, 1
000000537105.jpg, 0.494521, 0.31226, 48.7, 15
000000215336.jpg, 0.721116, 0.23656, 48.5, 2
000000484630.jpg, 0.597604, 0.22868, 45.9, 25
000000377499.jpg, 0.659902, 0.19482, 49.1, 11
000000293908.jpg, 0.631793, 0.22436, 46.7, 9
000000321096.jpg, 0.693678, 0.22572, 48.2, 1
000000002427.jpg, 0.729495, 0.22857, 51.4, 8
000000564255.jpg, 0.620635, 0.26687, 51.6, 5
000000431090.jpg, 0.709428, 0.23754, 48.9, 16
000000432845.jpg, 0.861562, 0.22627, 47.4, 2
000000281566.jpg, 0.674021, 0.22565, 49.7, 29
000000097198.jpg, 0.457550, 0.23694, 47.8, 8
000000207285.jpg, 0.586064, 0.22617, 48.3, 6
000000423795.jpg, 0.606842, 0.23563, 49.4, 12
000000449961.jpg, 0.347697, 0.23978, 51.2, 1
000000069708.jpg, 0.624885, 0.23848, 49.5, 4
000000281075.jpg, 0.519841, 0.31346, 49.3, 7
000000398963.jpg, 0.633617, 0.23516, 49.2, 4
000000565471.jpg, 0.878704, 0.24163, 47.3, 4
000000372534.jpg, 0.676342, 0.21421, 43.9, 5
000000128924.jpg, 0.800179, 0.31485, 48.6, 13
000000169373.jpg, 0.581471, 0.24200, 47.9, 12
000000219055.jpg, 0.684045, 0.23893, 48.2, 12
000000059940.jpg, 0.955398, 0.22429, 50.3, 2
000000210017.jpg, 0.875840, 0.23852, 46.1, 5
000000523592.jpg, 0.905386, 0.22649, 48.7, 1
000000424892.jpg, 0.902770, 0.23581, 49.1, 2
000000496060.jpg, 0.593155, 0.24018, 48.3, 3
000000540367.jpg, 0.809154, 0.22482, 48.5, 17
000000076559.jpg, 0.398658, 0.23813, 47.9, 21
000000431514.jpg, 0.598356, 0.22373, 47.7, 1
000000284200.jpg, 0.817139, 0.19644, 46.3, 2
000000203966.jpg, 0.560661, 0.27961, 48.8, 15
000000390980.jpg, 0.589466, 0.20721, 50.1, 3
000000268545.jpg, 0.549409, 0.22746, 47.6, 2
000000005290.jpg, 0.421602, 0.19928, 44.2, 12
000000090449.jpg, 0.919842, 0.24020, 47.1, 1
000000299146.jpg, 0.892218, 0.25470, 49.6, 4
000000107278.jpg, 0.691198, 0.22476, 50.1, 18
000000347014.jpg, 0.435827, 0.31282, 50.1, 5
000000040400.jpg, 0.889661, 0.23894, 51.7, 2
000000420759.jpg, 0.801231, 0.19672, 49.7, 1
000000581333.jpg, 0.565944, 0.19565, 49.3, 8
000000273585.jpg, 0.902932, 0.25441, 48.5, 1
000000013669.jpg, 0.647494, 0.22254, 48.5, 11
000000532794.jpg, 0.502809, 0.23711, 49.2, 24
000000330622.jpg, 0.910956, 0.22314, 49.7, 3
000000186384.jpg, 0.803487, 0.23136, 49.9, 3
000000133674.jpg, 0.757058, 0.22839, 46.9, 3
000000572044.jpg, 0.808935, 0.20942, 51.0, 9
000000286832.jpg, 0.534593, 0.22309, 48.2, 3
000000000570.jpg, 0.530543, 0.31284, 49.6, 3
000000338455.jpg, 0.000000, 0.24221, 44.8, 0
000000567878.jpg, 0.817714, 0.23433, 50.1, 1
000000357330.jpg, 0.805996, 0.23661, 50.2, 10
000000525796.jpg, 0.617821, 0.31147, 50.3, 8
000000040797.jpg, 0.473917, 0.22540, 49.0, 4
000000517078.jpg, 0.918593, 0.28150, 49.0, 4
000000577754.jpg, 0.790772, 0.22717, 47.0, 8
000000431318.jpg, 0.521090, 0.22096, 47.5, 2
000000440138.jpg, 0.616489, 0.23819, 47.8, 4
000000180075.jpg, 0.705016, 0.23036, 47.7, 6
000000560538.jpg, 0.464089, 0.23907, 46.9, 29
000000228633.jpg, 0.732909, 0.23927, 45.1, 3
000000270559.jpg, 0.854563, 0.11841, 39.8, 2
000000402964.jpg, 0.569306, 0.23509, 51.4, 5
000000126086.jpg, 0.647575, 0.23655, 49.2, 3
000000038442.jpg, 0.722013, 0.22332, 48.1, 4
000000347502.jpg, 0.958133, 0.24021, 52.7, 1
000000217512.jpg, 0.725334, 0.17639, 45.3, 18
000000503545.jpg, 0.663834, 0.24206, 48.4, 20
000000359971.jpg, 0.846800, 0.23561, 50.9, 1
000000050292.jpg, 0.867164, 0.22794, 47.5, 2
000000561476.jpg, 0.726104, 0.23667, 49.2, 6
000000528769.jpg, 0.624913, 0.19567, 47.5, 20
000000488874.jpg, 0.676137, 0.22359, 49.9, 10
000000260764.jpg, 0.539173, 0.22400, 47.6, 21
000000430398.jpg, 0.675400, 0.24106, 49.3, 4
000000363099.jpg, 0.512884, 0.24722, 45.9, 32
000000489561.jpg, 0.512196, 0.22607, 50.8, 10
000000279326.jpg, 0.670302, 0.23816, 51.7, 5
000000029130.jpg, 0.462566, 0.28439, 46.0, 11
000000037803.jpg, 0.592444, 0.23808, 46.0, 3
000000499992.jpg, 0.940550, 0.22411, 49.7, 2
000000007188.jpg, 0.563949, 0.23967, 50.0, 2
000000059806.jpg, 0.924385, 0.22230, 48.9, 2
000000027473.jpg, 0.653952, 0.24179, 48.0, 5
000000192673.jpg, 0.766682, 0.19688, 48.8, 4
000000155781.jpg, 0.572674, 0.22584, 51.6, 2
000000041473.jpg, 0.650980, 0.31680, 49.0, 2
000000180901.jpg, 0.906724, 0.13727, 40.5, 2
000000417378.jpg, 0.750328, 0.23954, 48.3, 3
000000241533.jpg, 0.589185, 0.26045, 48.0, 33
000000104134.jpg, 0.914122, 0.22276, 46.3, 3
000000043857.jpg, 0.525109, 0.24283, 48.6, 17
000000519207.jpg, 0.778327, 0.24253, 44.6, 5
000000360941.jpg, 0.465000, 0.22577, 48.6, 10
000000576769.jpg, 0.896624, 0.22512, 47.3, 2
000000478691.jpg, 0.433177, 0.22838, 46.3, 8
000000162778.jpg, 0.621548, 0.23923, 47.3, 16
000000565707.jpg, 0.765415, 0.23924, 48.1, 11
000000374750.jpg, 0.463533, 0.23802, 48.2, 29
000000088672.jpg, 0.590302, 0.22405, 48.5, 15
000000008247.jpg, 0.811396, 0.23560, 48.1, 3
000000325135.jpg, 0.757820, 0.24090, 46.0, 16
000000304896.jpg, 0.748170, 0.23637, 48.1, 10
000000132033.jpg, 0.894350, 0.24103, 44.1, 3
000000016833.jpg, 0.729395, 0.22565, 48.9, 11
000000360804.jpg, 0.608740, 0.23624, 49.7, 9
000000047964.jpg, 0.594566, 0.23835, 48.3, 10
000000040627.jpg, 0.708200, 0.23750, 48.1, 1
000000457008.jpg, 0.505285, 0.22359, 49.6, 27
000000103454.jpg, 0.418953, 0.31512, 49.4, 3
000000241631.jpg, 0.707697, 0.24076, 50.0, 3
000000439166.jpg, 0.898097, 0.23432, 51.4, 5
000000259552.jpg, 0.665857, 0.31903, 48.0, 1
000000056831.jpg, 0.522306, 0.30922, 50.5, 3
000000071074.jpg, 0.913137, 0.19640, 47.2, 2
000000563193.jpg, 0.590521, 0.23462, 48.2, 10
000000475418.jpg, 0.925413, 0.22620, 45.6, 2
000000074708.jpg, 0.858283, 0.22321, 49.1, 2
000000463073.jpg, 0.470841, 0.23929, 48.3, 4
000000060931.jpg, 0.446712, 0.31515, 47.9, 5
000000402810.jpg, 0.535034, 0.31682, 51.2, 4
000000296237.jpg, 0.642691, 0.22112, 49.7, 2
000000508073.jpg, 0.678757, 0.23842, 50.0, 7
000000487797.jpg, 0.717893, 0.24069, 48.5, 9
000000353853.jpg, 0.687938, 0.21676, 49.9, 11
000000220945.jpg, 0.572878, 0.22681, 49.2, 17
000000094007.jpg, 0.000000, 0.22404, 47.9, 0
000000215101.jpg, 0.844120, 0.23830, 46.9, 2
000000256793.jpg, 0.800838, 0.24155, 49.6, 1
000000329972.jpg, 0.667482, 0.19456, 47.7, 1
000000200069.jpg, 0.896846, 0.22615, 49.7, 1
000000058622.jpg, 0.941365, 0.22647, 46.6, 1
000000175614.jpg, 0.855703, 0.19678, 46.8, 1
000000237810.jpg, 0.584043, 0.22710, 46.2, 6
000000249779.jpg, 0.899209, 0.19488, 44.3, 2
000000402129.jpg, 0.747677, 0.22222, 47.9, 5
000000432087.jpg, 0.544161, 0.22490, 48.2, 8
000000112216.jpg, 0.567503, 0.23858, 46.4, 3
000000259780.jpg, 0.495883, 0.23771, 50.7, 8
000000336584.jpg, 0.742175, 0.24137, 50.1, 2
000000232741.jpg, 0.533011, 0.23783, 49.0, 6
000000400078.jpg, 0.646642, 0.22210, 48.5, 15
000000467207.jpg, 0.748114, 0.22263, 48.6, 3
000000273696.jpg, 0.686542, 0.22812, 49.2, 9
000000210614.jpg, 0.628379, 0.23963, 47.8, 7
000000096981.jpg, 0.620823, 0.23711, 49.1, 1
000000565294.jpg, 0.699555, 0.23899, 49.8, 4
000000342269.jpg, 0.780772, 0.24045, 48.8, 5
000000181130.jpg, 0.659832, 0.24084, 51.3, 7
000000070345.jpg, 0.722565, 0.22633, 48.5, 25
000000292619.jpg, 0.628980, 0.23900, 46.9, 10
000000144926.jpg, 0.563921, 0.25767, 48.0, 21
000000270882.jpg, 0.505432, 0.31356, 47.3, 2
000000410404.jpg, 0.633307, 0.23914, 48.0, 15
000000167957.jpg, 0.738750, 0.22538, 50.6, 6
000000159913.jpg, 0.566324, 0.22490, 50.3, 5
000000448473.jpg, 0.527474, 0.22450, 45.7, 8
000000441431.jpg, 0.707830, 0.23695, 45.5, 3
000000486917.jpg, 0.737819, 0.31509, 51.2, 10
000000565228.jpg, 0.628108, 0.23891, 51.3, 28
000000325565.jpg, 0.570082, 0.23856, 47.2, 9
000000060407.jpg, 0.422235, 0.24160, 47.8, 4
000000196932.jpg, 0.463130, 0.22544, 48.7, 19
000000515663.jpg, 0.341028, 0.24272, 48.8, 1
000000022603.jpg, 0.689852, 0.23836, 49.5, 7
000000413535.jpg, 0.691684, 0.25715, 48.2, 3
000000226098.jpg, 0.635721, 0.22672, 49.5, 9
000000061412.jpg, 0.830271, 0.24043, 48.5, 3
000000531665.jpg, 0.794555, 0.24094, 47.4, 5
000000358710.jpg, 0.489228, 0.31508, 53.2, 6
000000189928.jpg, 0.622832, 0.19903, 45.6, 5
000000302115.jpg, 0.907994, 0.23668, 50.7, 2
000000472593.jpg, 0.937279, 0.22467, 47.3, 1
000000556957.jpg, 0.714892, 0.22617, 46.5, 6
000000433834.jpg, 0.758915, 0.22604, 47.8, 5
000000094198.jpg, 0.729030, 0.19558, 50.9, 6
000000162599.jpg, 0.936854, 0.22606, 48.4, 2
000000286843.jpg, 0.757128, 0.23576, 47.9, 5
000000298028.jpg, 0.927091, 0.23937, 49.6, 2
000000202826.jpg, 0.884740, 0.23698, 47.8, 2
000000245344.jpg, 0.925478, 0.23447, 50.4, 1
000000066803.jpg, 0.416085, 0.24061, 47.5, 5
000000167716.jpg, 0.715455, 0.30936, 47.4, 2
000000251123.jpg, 0.607927, 0.22423, 47.1, 6
000000025116.jpg, 0.607110, 0.31223, 49.8, 25
000000012024.jpg, 0.703904, 0.31206, 49.6, 3
000000218803.jpg, 0.931305, 0.14726, 41.6, 1
000000139522.jpg, 0.673200, 0.21895, 49.3, 3
000000341142.jpg, 0.605854, 0.22102, 48.3, 7
000000224745.jpg, 0.805681, 0.23884, 47.6, 3
000000203158.jpg, 0.631701, 0.22695, 49.5, 11
000000423115.jpg, 0.610691, 0.21838, 48.3, 7
000000576270.jpg, 0.711427, 0.20965, 46.0, 4
000000101227.jpg, 0.933215, 0.22138, 49.1, 1
000000097753.jpg, 0.505207, 0.24057, 48.9, 1
000000477191.jpg, 0.773274, 0.23857, 48.2, 5
000000321276.jpg, 0.841259, 0.22030, 48.3, 3
000000002166.jpg, 0.672251, 0.23797, 46.6, 3
000000030776.jpg, 0.919656, 0.22758, 49.6, 1
000000070948.jpg, 0.646604, 0.22612, 49.2, 20
000000444750.jpg, 0.473420, 0.23726, 49.5, 3
000000056180.jpg, 0.880401, 0.24025, 47.8, 2
000000276550.jpg, 0.646377, 0.24042, 48.4, 8
000000308493.jpg, 0.516061, 0.24206, 47.0, 13
